x1	x2	y
6.966220329576243	2.9894161134328616	1.0
6.3365951590308365	4.238825932118455	1.0
7.014652218706047	4.365584757905731	1.0
1.9763371083482466	3.1106879309826825	1.0
2.0517280541015257	3.054259963769733	1.0
1.885732013497552	3.125530805393704	1.0
2.039060088002367	2.8902743935940145	1.0
2.2853881118107866	2.8980080032828814	1.0
8.360420390676145	1.989774513246521	1.0
7.889938079513726	0.23990015925010733	1.0
6.14889079665275	1.3167288200164324	1.0
4.982591555757454	1.7536075911392162	1.0
4.849705467548359	1.4378361200331269	1.0
9.666076100754225	1.6014933461867338	1.0
7.276458431169177	1.1200844017166838	1.0
8.677690222894258	1.1979237356212002	1.0
3.992169615805701	0.93750859083132	1.0
5.560126846471947	1.9097348526716318	1.0
